accession	label	split	length	mean_perplexity	mean_recovery_rate	seed0_ppl	seed1_ppl	seed2_ppl	seed0_recovery	seed1_recovery	seed2_recovery
SHUF_N_sp|P85498|ITRA_ALBKA	shuffled_nonviral	all	53	15.870014950415129	0.09523809949556987	15.428869340097632	15.282759147072595	16.951031762648906	0.0	0.2857142984867096	0.0
SHUF_N_sp|P9WH96|RL331_MYCTO	shuffled_nonviral	all	54	17.36663365103898	0.16666666666666666	19.115213077776133	19.317550448456785	14.184555479302535	0.125	0.25	0.125
SHUF_N_sp|P67892|IOVO_DENBI	shuffled_nonviral	all	54	19.69554476398261	0.041666666666666664	18.44054429774874	18.71450473952449	22.138689976062835	0.125	0.0	0.0
SHUF_N_sp|P00268|RUBR_CLOPA	shuffled_nonviral	all	54	18.191822999597814	0.08333333333333333	19.445387246111856	18.76190527346351	16.501944805599525	0.125	0.0	0.125
SHUF_N_sp|A5FUI6|RL33_ACICJ	shuffled_nonviral	all	55	21.249733416355152	0.0	19.460845647244653	20.00413051386176	24.64785161554979	0.0	0.0	0.0
SHUF_N_sp|B4T9C1|RL33_SALHS	shuffled_nonviral	all	55	21.291431338702324	0.16666666666666666	18.549411272601777	22.18615024154275	23.453220945267585	0.25	0.125	0.125
SHUF_N_sp|Q6IM91|DVL10_ARATH	shuffled_nonviral	all	55	19.42082195306995	0.125	23.430278312939006	16.79993691944218	18.60877230061217	0.0	0.25	0.125
SHUF_N_sp|Q92QM4|RL33_RHIME	shuffled_nonviral	all	55	16.917801970317498	0.16666666666666666	18.707068254071938	14.749424588045606	17.548944587754967	0.125	0.25	0.125
SHUF_N_sp|P81902|CSTI_BOMMO	shuffled_nonviral	all	55	23.305382505249735	0.041666666666666664	22.856085054585453	17.257680715315278	32.091087339977456	0.125	0.0	0.0
SHUF_N_sp|Q90YP2|RS29_ICTPU	shuffled_nonviral	all	56	25.13601644012659	0.041666666666666664	22.04859944330926	26.999254889852818	26.678202738756642	0.125	0.0	0.0
SHUF_N_sp|A1STV9|RL32_PSYIN	shuffled_nonviral	all	57	17.112896925044932	0.041666666666666664	20.00443575499845	14.395757376363003	17.402425323253834	0.0	0.0	0.125
SHUF_N_sp|C0HLK3|3S11_MICTC	shuffled_nonviral	all	57	22.07010671620008	0.041666666666666664	20.234948667988807	25.560101496239323	20.784932494285986	0.125	0.0	0.0
SHUF_N_sp|O34850|YOTN_BACSU	shuffled_nonviral	all	58	20.896663070662147	0.041666666666666664	22.986509125034765	22.13345454639899	17.935297979336024	0.0	0.125	0.0
SHUF_N_sp|B1ICL4|RS21_STRPI	shuffled_nonviral	all	58	18.72257654356692	0.20833333333333334	25.837489657938367	13.670856757922882	18.5802175944153	0.0	0.375	0.25
SHUF_N_sp|Q3J1A4|LHA1_CERS4	shuffled_nonviral	all	58	19.48655952980989	0.125	19.289784457802345	17.593833401413058	21.803070321712497	0.125	0.125	0.125
SHUF_N_sp|Q38XA7|RS21_LATSS	shuffled_nonviral	all	58	18.18396123090114	0.125	21.7870447893541	18.8467246455296	14.643041008849622	0.0	0.125	0.25
SHUF_N_sp|A0A3G3C7W0|CX67_CONAA	shuffled_nonviral	all	58	20.552531225257283	0.0	26.10838126111655	15.885069887174264	20.93277831475604	0.0	0.0	0.0
SHUF_N_sp|P52158|RHO_ACIFI	shuffled_nonviral	all	58	17.97924312941073	0.08333333333333333	17.348649614138715	17.90306374377697	18.712041940721914	0.125	0.0	0.125
SHUF_N_sp|O31166|RL24_SPICI	shuffled_nonviral	all	58	16.471363776278086	0.125	15.459446104164606	14.140352547187742	20.44252368455066	0.25	0.125	0.0
SHUF_N_sp|P0CJ19|NDBT_LYCMC	shuffled_nonviral	all	59	20.25737358193171	0.08333333333333333	37.025410682811824	15.652186035031924	14.344140369836738	0.0	0.125	0.125
SHUF_N_sp|O27713|SECE_METTH	shuffled_nonviral	all	59	15.501122450103129	0.16666666666666666	17.68157380524766	13.301249280147793	15.837115717753958	0.125	0.25	0.125
SHUF_N_sp|P31535|HMENA_MYXGL	shuffled_nonviral	all	60	20.29834857407469	0.1111111119389534	21.910715577049114	21.932541537516673	17.403499963366514	0.1111111119389534	0.0	0.2222222238779068
SHUF_N_sp|B2SFU4|RL32_FRATM	shuffled_nonviral	all	60	21.567277688053274	0.03703703731298447	26.358768627655053	19.574854064808303	19.442958059658785	0.0	0.1111111119389534	0.0
SHUF_N_sp|Q6FWE8|COX9_CANGA	shuffled_nonviral	all	60	18.370128815140607	0.03703703731298447	16.29248198497133	21.106338991029446	18.027539112315623	0.1111111119389534	0.0	0.0
SHUF_N_sp|Q87YG4|RL32_PSESM	shuffled_nonviral	all	60	19.961683825685736	0.03703703731298447	19.8696925873913	22.437250396778964	17.841474140438418	0.0	0.0	0.1111111119389534
SHUF_N_sp|Q9IB50|MT_PAGMA	shuffled_nonviral	all	60	18.085424101997532	0.2222222238779068	14.735677822530707	19.510638907839017	20.575219793271923	0.4444444477558136	0.1111111119389534	0.1111111119389534
SHUF_N_sp|A9BRW9|RL30_DELAS	shuffled_nonviral	all	60	18.469842831285042	0.07407407462596893	18.25516025866443	18.506672661726636	18.649861296507115	0.1111111119389534	0.1111111119389534	0.0
SHUF_N_sp|P01413|3SP1_DENJA	shuffled_nonviral	all	61	19.821341004907023	0.0	18.252592541336778	22.80573442918546	18.708134251362118	0.0	0.0	0.0
SHUF_N_sp|C4Z044|RL28_LACE2	shuffled_nonviral	all	61	18.62761404818606	0.1111111119389534	18.978018950929126	20.27450867234694	16.798499036243832	0.1111111119389534	0.0	0.2222222238779068
SHUF_N_sp|Q6FDU0|RL32_ACIAD	shuffled_nonviral	all	61	19.36237863713903	0.1111111119389534	27.69955582929533	13.36555256171111	19.607237194029032	0.0	0.2222222238779068	0.1111111119389534
SHUF_N_sp|P0A4E8|RUBR3_RHOER	shuffled_nonviral	all	61	15.738185011557519	0.14814814925193787	17.113772794449982	13.54902918014605	16.81163680949837	0.1111111119389534	0.2222222238779068	0.1111111119389534
SHUF_N_sp|Q9BPG2|CT53A_CONVE	shuffled_nonviral	all	61	16.937856399701328	0.07407407462596893	16.957749968398847	17.635670635222027	16.248569517085784	0.0	0.2222222238779068	0.0
SHUF_N_sp|Q1R805|CSRA_ECOUT	shuffled_nonviral	all	61	19.637136164347645	0.07407407462596893	22.635494643887835	16.47747937354943	20.302694913409237	0.1111111119389534	0.1111111119389534	0.0
SHUF_N_sp|A7MJ32|CSRA_CROS8	shuffled_nonviral	all	61	21.39839391215956	0.0	25.43909380600619	17.561053059049044	21.932661807730387	0.0	0.0	0.0
SHUF_N_sp|C4KZM8|RL30_EXISA	shuffled_nonviral	all	61	19.531157479035866	0.03703703731298447	22.71282114195726	18.934220581776366	17.324688390963317	0.0	0.0	0.1111111119389534
SHUF_N_sp|A1A082|RS14Z_BIFAA	shuffled_nonviral	all	61	20.31983442733675	0.03703703731298447	20.185722696943756	18.067482562937585	23.00480453299534	0.0	0.1111111119389534	0.0
SHUF_N_sp|P29231|YVLP_MESHY	shuffled_nonviral	all	62	20.396899941883213	0.0	29.496303369455152	16.231625904716132	17.724046476039543	0.0	0.0	0.0
SHUF_N_sp|A7ML09|Y777_CROS8	shuffled_nonviral	all	62	20.466609943873245	0.1111111119389534	21.789320071235384	20.98402621345874	18.75017130213907	0.1111111119389534	0.1111111119389534	0.1111111119389534
SHUF_N_sp|Q8PR66|Y100_XANAC	shuffled_nonviral	all	62	15.519808356561946	0.1111111119389534	16.24749646536208	16.435321264665816	13.998916192598708	0.1111111119389534	0.1111111119389534	0.1111111119389534
SHUF_N_sp|P0DJO5|KA15S_CHATC	shuffled_nonviral	all	62	18.470011634947646	0.1851851890484492	16.488883933459782	21.94045463137965	17.416649967483607	0.3333333432674408	0.0	0.2222222238779068
SHUF_N_sp|P60276|SCXJ_TITBA	shuffled_nonviral	all	62	21.455349261763402	0.07407407462596893	17.37742445802583	22.207032786931645	25.593567274371008	0.1111111119389534	0.1111111119389534	0.0
SHUF_N_sp|B0TC74|RL30_HELMI	shuffled_nonviral	all	62	17.37057450069476	0.07407407462596893	18.231033623117316	16.123598237856577	17.830736682017854	0.1111111119389534	0.1111111119389534	0.0
SHUF_N_sp|A1B4L5|Y2369_PARDP	shuffled_nonviral	all	63	24.470508998470567	0.1111111119389534	37.79029870121694	18.795658954704084	20.629615239821174	0.2222222238779068	0.0	0.1111111119389534
SHUF_N_sp|Q8IUC2|KRA81_HUMAN	shuffled_nonviral	all	63	14.446015893748331	0.29629630347092945	13.724605119160739	15.75064374334997	13.945885610421595	0.2222222238779068	0.3333333432674408	0.3333333432674408
SHUF_N_sp|Q7MPI0|RL29_VIBVY	shuffled_nonviral	all	63	15.210838429196222	0.07407407462596893	11.2076561312791	16.73047477972259	18.768795245929805	0.2222222238779068	0.0	0.0
SHUF_N_sp|Q32ZF8|DFB38_RAT	shuffled_nonviral	all	63	21.714632017970953	0.07407407462596893	23.437737095140005	21.84759200365857	19.99577157906016	0.1111111119389534	0.1111111119389534	0.0
SHUF_N_sp|C0H462|YRZR_BACSU	shuffled_nonviral	all	63	16.527191280263384	0.18518518656492233	18.71268437872706	15.299416254615677	15.768348406076836	0.2222222238779068	0.1111111119389534	0.2222222238779068
SHUF_N_sp|A4VM20|RL35_STUS1	shuffled_nonviral	all	64	19.871848177571497	0.07407407462596893	20.31578795266746	19.800482960465306	19.507666698715123	0.1111111119389534	0.0	0.1111111119389534
SHUF_N_sp|Q189N0|RL35_CLOD6	shuffled_nonviral	all	64	15.859703917811139	0.1851851890484492	14.776625435913784	16.7016522286363	16.164062639231567	0.1111111119389534	0.3333333432674408	0.1111111119389534
SHUF_N_sp|P15769|RK33_CYAPA	shuffled_nonviral	all	64	22.195722938382914	0.07407407462596893	23.346072576807856	23.472475419648028	19.95423859608885	0.0	0.1111111119389534	0.1111111119389534
SHUF_N_sp|Q9CC21|RL35_MYCLE	shuffled_nonviral	all	64	20.239664252288584	0.03703703731298447	22.38015351771308	20.52445158736202	18.049920307710234	0.0	0.0	0.1111111119389534
SHUF_N_sp|B1AIJ7|RL28_UREP2	shuffled_nonviral	all	64	15.171015562206852	0.1111111119389534	15.00517651683789	17.953425004266805	12.961508259425546	0.1111111119389534	0.1111111119389534	0.1111111119389534
SHUF_N_sp|Q4FN40|RS21_PELUB	shuffled_nonviral	all	64	16.53204655311889	0.07407407462596893	17.551250120121747	17.221317639897514	14.948768836873331	0.1111111119389534	0.0	0.1111111119389534
SHUF_N_sp|Q9BPD1|CT0C1_CONVE	shuffled_nonviral	all	64	15.308855674954724	0.259259266157945	17.416413279274426	15.945139859722802	12.919363913022613	0.1111111119389534	0.3333333432674408	0.3333333432674408
SHUF_N_sp|Q91826|PYLAB_XENLA	shuffled_nonviral	all	64	16.062750006549045	0.259259266157945	15.09263226926035	15.663396558936782	17.531083842744554	0.3333333432674408	0.3333333432674408	0.1111111119389534
SHUF_N_sp|B7GQC3|RL35_BIFLS	shuffled_nonviral	all	64	15.45766964139832	0.14814815173546472	19.237706335658782	13.14920027168838	14.60089350077435	0.0	0.3333333432674408	0.1111111119389534
SHUF_N_sp|B2MVM5|CCLA_CARML	shuffled_nonviral	all	64	12.866906806574649	0.25925926119089127	12.11437053005241	12.95922784494013	13.568832703253367	0.4444444477558136	0.2222222238779068	0.1111111119389534
SHUF_N_sp|P0AAT0|YBDD_ECOL6	shuffled_nonviral	all	65	24.53310652642862	0.0	33.93902249088351	20.45813579865883	21.266315229702602	0.0	0.0	0.0
SHUF_N_sp|B0K3V4|RL35_THEPX	shuffled_nonviral	all	65	16.5717816660553	0.1851851890484492	13.783683880816474	22.89947549255118	14.418390020319181	0.2222222238779068	0.0	0.3333333432674408
SHUF_N_sp|E7CLN5|SCX7_RHOJU	shuffled_nonviral	all	65	17.52581398774224	0.22222222636143366	18.07584559512395	15.661234464661561	19.015597645046395	0.1111111119389534	0.2222222238779068	0.3333333432674408
SHUF_N_sp|A5FRY3|RL29_DEHMB	shuffled_nonviral	all	65	16.58982657562951	0.22222222636143366	15.563576846322942	16.785915803018433	17.477168907190187	0.1111111119389534	0.2222222238779068	0.3333333432674408
SHUF_N_sp|Q8YRL9|RL35_NOSS1	shuffled_nonviral	all	65	18.595880826751163	0.1111111119389534	17.55911463998975	20.690393765103	17.70022930812351	0.2222222238779068	0.1111111119389534	0.0
SHUF_N_sp|A6TK36|RL31_ALKMQ	shuffled_nonviral	all	65	23.4422842989933	0.07407407462596893	27.72790847476218	19.00876209689905	24.441555329511182	0.1111111119389534	0.1111111119389534	0.0
SHUF_N_sp|P0DY03|NDBP7_EUSVA	shuffled_nonviral	all	66	20.067612596460236	0.07407407462596893	14.395496530308826	19.45137342613498	28.860922232535923	0.2222222238779068	0.0	0.0
SHUF_N_sp|Q9CEJ8|RL35_LACLA	shuffled_nonviral	all	66	17.056240387389618	0.07407407462596893	18.872520972926868	18.858474078364473	13.941626989281767	0.0	0.1111111119389534	0.1111111119389534
SHUF_N_sp|Q8FKZ8|YAEP_ECOL6	shuffled_nonviral	all	66	16.75489374467388	0.14814814925193787	19.647129791626643	15.375633757170878	15.570153499964766	0.2222222238779068	0.1111111119389534	0.1111111119389534
SHUF_N_sp|A3PAX2|PSBH_PROM0	shuffled_nonviral	all	66	21.17407274062327	0.07407407462596893	18.28334617797935	21.351906094044267	24.317608879986214	0.1111111119389534	0.0	0.1111111119389534
SHUF_N_sp|Q7A0X3|CSPA_STAAW	shuffled_nonviral	all	66	17.628901012119854	0.1111111119389534	13.815087202595574	19.50420201874461	20.332646040893273	0.2222222238779068	0.0	0.1111111119389534
SHUF_N_sp|B2S9B5|RL35_BRUA1	shuffled_nonviral	all	66	16.028751866399052	0.07407407462596893	16.219285549492838	17.089251806616318	14.8574524360985	0.2222222238779068	0.0	0.0
SHUF_N_sp|B5ZYU3|RL29_RHILW	shuffled_nonviral	all	66	16.437844963354475	0.14814814925193787	21.12586770402854	16.375911018947203	12.83850972352099	0.0	0.2222222238779068	0.2222222238779068
SHUF_N_sp|P0DJ21|RL29_TETTH	shuffled_nonviral	all	66	20.60207046334491	0.1111111119389534	26.402544502642044	21.886208204815848	15.132695557864475	0.0	0.1111111119389534	0.2222222238779068
SHUF_N_sp|C5CGQ6|RL29_KOSOT	shuffled_nonviral	all	66	17.264834660089978	0.1111111119389534	16.595718415827708	21.691185194938214	14.295782468076048	0.2222222238779068	0.1111111119389534	0.0
SHUF_N_sp|P0CX91|YH21A_YEAST	shuffled_nonviral	all	67	18.024437583458322	0.10000000149011612	14.579879165951908	18.73680066718081	21.435607968074343	0.20000000298023224	0.10000000149011612	0.0
SHUF_N_sp|Q9BPI6|M233_CONTS	shuffled_nonviral	all	67	19.55091917581355	0.10000000149011612	21.663653666993053	18.99464549821904	18.16095341054094	0.0	0.20000000298023224	0.10000000149011612
SHUF_N_sp|Q9BPG6|CT5AP_CONTE	shuffled_nonviral	all	67	19.383027805710356	0.06666666766007741	16.60569632444382	17.773586342201792	24.673610037430585	0.10000000149011612	0.10000000149011612	0.0
SHUF_N_sp|Q12BR1|RL35_POLSJ	shuffled_nonviral	all	67	19.49524475994724	0.1333333378036817	20.462369993283332	17.75790584127435	20.390993873239346	0.0	0.30000001192092896	0.10000000149011612
SHUF_N_sp|B5LUQ4|FALX1_LITFA	shuffled_nonviral	all	67	16.409492635605233	0.10000000149011612	17.188231419016468	18.908290329858886	13.595713542694801	0.0	0.10000000149011612	0.20000000298023224
SHUF_N_sp|Q9JMF3|GBG13_MOUSE	shuffled_nonviral	all	67	23.151343407205726	0.06666666766007741	24.718953916671794	25.627577891704195	19.58803813580036	0.0	0.0	0.20000000298023224
SHUF_N_sp|Q1CDW5|AAEX_YERPN	shuffled_nonviral	all	67	16.966692840620397	0.13333333532015482	14.189125110181099	20.899052979902994	16.47059801364525	0.20000000298023224	0.0	0.20000000298023224
SHUF_N_sp|Q5JIY5|SPT4_THEKO	shuffled_nonviral	all	67	18.70335334915648	0.033333333830038704	17.065136195716402	19.88978891173977	19.276070389847156	0.0	0.10000000149011612	0.0
SHUF_N_sp|Q10735|PEPB_PIG	shuffled_nonviral	all	67	18.68727880201184	0.10000000149011612	18.86861126063686	19.53434905667937	17.705137922499745	0.0	0.10000000149011612	0.20000000298023224
SHUF_N_sp|P16569|PYC1_MICDP	shuffled_nonviral	all	68	22.661700095560626	0.033333333830038704	23.17792133772565	21.482226805985672	23.373496331843857	0.10000000149011612	0.0	0.0
SHUF_N_sp|Q1JS94|PA1C_ODOVE	shuffled_nonviral	all	68	17.03317034344734	0.06666666766007741	14.101279059990176	17.39962493207193	20.14132675530043	0.10000000149011612	0.10000000149011612	0.0
SHUF_N_sp|P0C8B1|DEFBL_ORNAN	shuffled_nonviral	all	68	12.535886455525777	0.06666666766007741	13.571505127447669	14.228323280698485	10.20195515567076	0.0	0.0	0.20000000298023224
SHUF_N_sp|A9MCZ4|SLYX_BRUC2	shuffled_nonviral	all	68	20.147407089088794	0.10000000149011612	19.936477387750823	16.422336615698626	24.978946092396487	0.0	0.20000000298023224	0.10000000149011612
SHUF_N_sp|P37359|MT3_BOVIN	shuffled_nonviral	all	68	13.854914620281201	0.16666666915019354	19.16868704700243	10.728851206359481	12.932008224381708	0.20000000298023224	0.20000000298023224	0.10000000149011612
SHUF_N_sp|A2RNP7|RL29_LACLM	shuffled_nonviral	all	69	14.662220097979363	0.1333333378036817	16.589274158064875	14.12311874180235	13.453683560540037	0.10000000149011612	0.0	0.30000001192092896
SHUF_N_sp|Q0SQF2|RL29_CLOPS	shuffled_nonviral	all	69	18.648359931080613	0.2000000054637591	15.045029176819906	24.664752361285245	17.476406384459676	0.20000000298023224	0.10000000149011612	0.30000001192092896
SHUF_N_sp|O06930|MADF_MALRU	shuffled_nonviral	all	69	17.551859679299334	0.06666666766007741	18.356467523840433	16.409366137490128	17.950993884598592	0.10000000149011612	0.10000000149011612	0.0
SHUF_N_sp|Q2I2Q3|CM33_CONLT	shuffled_nonviral	all	69	23.515987558501365	0.13333333532015482	27.419312125002595	21.67745382241717	21.878867599428265	0.0	0.20000000298023224	0.20000000298023224
SHUF_N_sp|P0DXZ8|NDBP6_EUSVA	shuffled_nonviral	all	69	18.800488851996153	0.13333333532015482	18.16810782857921	20.934879531541768	17.471382066648943	0.10000000149011612	0.10000000149011612	0.20000000298023224
SHUF_N_sp|B3R0G4|RL31_PHYMT	shuffled_nonviral	all	69	18.03052510656164	0.06666666766007741	16.645485429278885	20.360311167121964	17.295943139879803	0.10000000149011612	0.0	0.10000000149011612
SHUF_N_sp|Q4L7J0|Y1076_STAHJ	shuffled_nonviral	all	69	16.899272730171024	0.06666666766007741	15.904165539044731	16.610542977978902	18.26877083664339	0.10000000149011612	0.0	0.10000000149011612
SHUF_N_sp|Q2M7R5|YIBT_ECOLI	shuffled_nonviral	all	69	17.631944288421977	0.13333333532015482	21.608875717649585	15.623555974382285	16.236355637368295	0.10000000149011612	0.10000000149011612	0.20000000298023224
SHUF_N_sp|Q92KT8|SLYX_RHIME	shuffled_nonviral	all	70	20.067070361395533	0.10000000149011612	20.936896099408788	15.4310214297019	25.011800046686222	0.10000000149011612	0.20000000298023224	0.0
SHUF_N_sp|B2UTR6|RS21_HELPS	shuffled_nonviral	all	70	14.99609596038638	0.23333333929379782	14.649116910125262	13.71072819115213	16.790462775034708	0.4000000059604645	0.30000001192092896	0.0
SHUF_N_sp|P74786|Y294_SYNY3	shuffled_nonviral	all	70	20.32659865091871	0.10000000149011612	18.355679766621204	22.485307819851826	20.34814513231568	0.10000000149011612	0.10000000149011612	0.10000000149011612
SHUF_N_sp|Q8TGP2|YE023_YEAST	shuffled_nonviral	all	70	18.817027160868975	0.06666666766007741	20.417458090850207	16.152724846159412	20.202521023223163	0.10000000149011612	0.0	0.10000000149011612
SHUF_N_sp|P51256|RR18_PORPU	shuffled_nonviral	all	70	17.872969649807274	0.1333333378036817	18.119252380979308	17.040936791911086	18.49083034049031	0.10000000149011612	0.30000001192092896	0.0
SHUF_N_sp|Q5Y4X4|TAG2L_AGEOR	shuffled_nonviral	all	70	18.846547905592097	0.13333333532015482	14.881250886662631	23.14553372113291	19.435190409058524	0.20000000298023224	0.20000000298023224	0.0
SHUF_N_sp|Q4L5R2|RPOZ_STAHJ	shuffled_nonviral	all	70	16.857292039892318	0.06666666766007741	18.06237013726828	17.525141265427038	15.133074393762488	0.10000000149011612	0.10000000149011612	0.0
SHUF_N_sp|P68408|MEL_VESMG	shuffled_nonviral	all	70	14.8859716136296	0.1666666716337204	17.284524333396124	14.11981589122825	13.515903835807189	0.0	0.30000001192092896	0.20000000298023224
SHUF_N_sp|A1KW26|RS21_NEIMF	shuffled_nonviral	all	70	16.919917010615315	0.0	15.86670076969888	16.760981407992116	18.214137463444427	0.0	0.0	0.0
SHUF_N_sp|E4VP07|NDB46_MESEU	shuffled_nonviral	all	70	17.713733033102116	0.10000000149011612	19.70412582976094	16.096830493295272	17.523979731161344	0.0	0.10000000149011612	0.20000000298023224
SHUF_N_sp|Q5WZW1|YACG_LEGPL	shuffled_nonviral	all	70	19.92221647325779	0.06666666766007741	19.975782487266837	19.992949499063226	19.798500322468044	0.20000000298023224	0.0	0.0
SHUF_N_sp|Q9TW08|O16B_CONLI	shuffled_nonviral	all	71	21.915907028812303	0.033333333830038704	23.218789286990045	15.769239424981757	28.749350048766846	0.0	0.10000000149011612	0.0
SHUF_N_sp|B2J0D3|RS18_NOSP7	shuffled_nonviral	all	71	15.984292555897827	0.1333333378036817	13.800375168172309	16.321135403787753	18.131719771342052	0.30000001192092896	0.10000000149011612	0.0
SHUF_N_sp|Q9MUR2|YCX4_MESVI	shuffled_nonviral	all	71	15.014726744058692	0.10000000149011612	14.092611109305665	16.827677283218517	14.273703007757357	0.10000000149011612	0.10000000149011612	0.10000000149011612
SHUF_N_sp|P76127|BDM_ECOLI	shuffled_nonviral	all	71	19.59500257055258	0.06666666766007741	18.74100924347707	23.520910711011272	17.06824492401833	0.10000000149011612	0.0	0.10000000149011612
SHUF_N_sp|P04168|HIP1_HALHA	shuffled_nonviral	all	71	20.34418679468115	0.033333333830038704	26.35658802406174	14.225819986030684	22.4571431429731	0.0	0.10000000149011612	0.0
SHUF_N_sp|B7I2K7|RS21_ACIB5	shuffled_nonviral	all	71	18.24786134398329	0.033333333830038704	19.936567699260987	16.9757389137546	17.953818808153052	0.0	0.10000000149011612	0.0
SHUF_N_sp|A4VNI2|Y2887_STUS1	shuffled_nonviral	all	71	18.492076534734466	0.06666666766007741	19.13336478745792	19.47001146371545	16.974597604625057	0.10000000149011612	0.10000000149011612	0.0
SHUF_N_sp|P71622|VPB22_MYCTU	shuffled_nonviral	all	71	15.693163436161097	0.06666666766007741	15.139678485512901	13.840096377592204	18.4448754261387	0.0	0.10000000149011612	0.10000000149011612
SHUF_N_sp|P69019|AUR25_RANAE	shuffled_nonviral	all	72	19.107430585797104	0.16666666915019354	28.480212475806148	13.67334715582112	17.913844756697397	0.10000000149011612	0.20000000298023224	0.20000000298023224
SHUF_N_sp|P40635|ADW4_ALLMI	shuffled_nonviral	all	72	19.436540410263433	0.06666666766007741	22.96019082894398	15.648820338644605	20.436183753306974	0.10000000149011612	0.0	0.10000000149011612
SHUF_N_sp|Q1J8Z1|IF1_STRPF	shuffled_nonviral	all	72	15.864564826769328	0.10000000149011612	15.90950535802333	14.434662538618241	17.38686085983703	0.10000000149011612	0.20000000298023224	0.0
SHUF_N_sp|P40651|MG42_TARMA	shuffled_nonviral	all	72	23.01228880855041	0.033333333830038704	16.55982229300666	22.061082608859046	33.35776576346043	0.10000000149011612	0.0	0.0
SHUF_N_sp|Q9HL09|RPO10_THEAC	shuffled_nonviral	all	72	17.727144215582364	0.10000000149011612	21.53467611164099	18.31211698594195	14.126658127041688	0.0	0.20000000298023224	0.10000000149011612
SHUF_N_sp|Q55019|HLIA_SYNE7	shuffled_nonviral	all	72	16.470260304001982	0.13333333532015482	21.035138787582646	13.909697249822873	15.269975132005843	0.0	0.20000000298023224	0.20000000298023224
SHUF_N_sp|P65115|IF1_YERPE	shuffled_nonviral	all	72	14.58634153507471	0.23333333681027094	17.229523146530994	11.239440479212297	16.025854117912225	0.20000000298023224	0.4000000059604645	0.10000000149011612
SHUF_N_sp|Q8EF26|Y2176_SHEON	shuffled_nonviral	all	72	18.40768288445219	0.033333333830038704	18.590050074611504	20.32094226202565	16.510984529089587	0.0	0.0	0.10000000149011612
SHUF_N_sp|Q5L8D1|IF1_BACFN	shuffled_nonviral	all	72	21.602297669421674	0.033333333830038704	22.677844515949662	19.513793014549663	22.78013906919074	0.10000000149011612	0.0	0.0
SHUF_N_sp|A6U5Z0|IF1_SINMW	shuffled_nonviral	all	72	20.08095300181224	0.033333333830038704	23.019645628606444	17.042249151369802	20.640842273164658	0.0	0.0	0.10000000149011612
SHUF_N_sp|Q6HAX4|ATPL_BACHK	shuffled_nonviral	all	72	11.609086466455134	0.13333333532015482	11.572101899435	10.235054445764842	13.209662788645517	0.10000000149011612	0.20000000298023224	0.10000000149011612
