accession	label	split	length	mean_perplexity	mean_recovery_rate	seed0_ppl	seed1_ppl	seed2_ppl	seed0_recovery	seed1_recovery	seed2_recovery
RAND_04891	random	all	55	20.145287248814373	0.125	16.994399266102466	20.53880408311853	23.422833073281588	0.25	0.125	0.0
RAND_00142	random	all	57	22.64804190211608	0.08333333333333333	22.605497966962744	23.67857920461523	21.703124489780116	0.25	0.0	0.0
RAND_00850	random	all	57	26.77195239815089	0.0	28.714489265857786	28.561430351468474	23.39694118387184	0.0	0.0	0.0
RAND_01168	random	all	57	25.033899773122634	0.0	26.267401053303953	26.320925902779155	22.69171183921379	0.0	0.0	0.0
RAND_01541	random	all	57	22.4358025237048	0.08333333333333333	20.604860620760775	21.262026201448	25.778075786196755	0.125	0.125	0.0
RAND_01709	random	all	57	22.00058541002464	0.20833333333333334	26.26748246770379	18.99998102823236	21.33688874809336	0.25	0.375	0.0
RAND_01892	random	all	57	21.171156711228644	0.041666666666666664	23.506004237534356	23.08112531854415	17.49032870494802	0.0	0.0	0.125
RAND_02178	random	all	57	23.68990472935861	0.041666666666666664	26.69449715615989	22.2146106080769	22.419684309178177	0.125	0.0	0.0
RAND_02374	random	all	57	24.767355098436795	0.08333333333333333	24.901033661255255	26.60184533840373	22.9355813629236	0.125	0.0	0.125
RAND_02602	random	all	57	22.137611474807162	0.041666666666666664	26.46665980660849	18.692609699141265	21.929221294236147	0.125	0.0	0.0
RAND_02980	random	all	57	22.544591782564176	0.0	22.14025240059597	21.127781774490632	24.49574529758755	0.0	0.0	0.0
RAND_03471	random	all	57	28.022503728666994	0.0	26.27669645009465	21.685429988303735	38.61730878698018	0.0	0.0	0.0
RAND_02476	random	all	58	21.61421208704988	0.08333333333333333	20.016119497644336	20.562057603697003	24.534192542351516	0.0	0.125	0.125
RAND_02547	random	all	58	24.6092986204212	0.0	27.589855179407294	20.54195788535315	26.297014953937694	0.0	0.0	0.0
RAND_04218	random	all	58	17.775953879593914	0.125	17.135669124805133	18.88198141765906	17.36001558807651	0.125	0.125	0.125
RAND_00204	random	all	59	25.9132449342168	0.041666666666666664	30.343603434866235	22.75677513782704	25.19924494581795	0.0	0.0	0.125
RAND_00213	random	all	59	22.397720672645107	0.041666666666666664	22.78210525147436	24.87669252902479	19.825537938220627	0.125	0.0	0.0
RAND_01254	random	all	60	24.777675247116022	0.03703703731298447	29.729006598787123	25.521184379732066	20.049356905606427	0.0	0.0	0.1111111119389534
RAND_04099	random	all	60	20.29458540245369	0.07407407462596893	22.80502215259419	20.823874670350143	17.601452620050583	0.0	0.1111111119389534	0.1111111119389534
RAND_04479	random	all	60	24.143404107032545	0.07407407462596893	27.916752891208684	22.94468783770653	21.970930729979774	0.1111111119389534	0.1111111119389534	0.0
RAND_04516	random	all	60	23.801003003740682	0.03703703731298447	22.993355177453644	23.95318278030112	24.480495337593617	0.1111111119389534	0.0	0.0
RAND_04540	random	all	60	25.437082276593298	0.0	24.058459452168908	24.150122569174005	28.32792281271885	0.0	0.0	0.0
RAND_00739	random	all	61	21.397618456460673	0.0	19.17692426472924	21.39225225699652	23.88145888142234	0.0	0.0	0.0
RAND_00805	random	all	61	23.34111924002527	0.1111111119389534	18.134058632102867	28.414064476865768	24.67951692200913	0.1111111119389534	0.2222222238779068	0.0
RAND_00996	random	all	61	23.105228058984665	0.0	30.169320859190872	18.366387404140333	22.260837740696516	0.0	0.0	0.0
RAND_02642	random	all	61	25.488931398303958	0.07407407462596893	31.342481772673842	26.06552812566928	20.27005721329311	0.0	0.1111111119389534	0.1111111119389534
RAND_02898	random	all	61	20.90872335913355	0.03703703731298447	25.95652431031985	18.644175123996465	18.888298520837512	0.0	0.1111111119389534	0.0
RAND_02956	random	all	61	21.934429333021537	0.0	27.68270732103277	20.58574972131855	18.518413194253124	0.0	0.0	0.0
RAND_03110	random	all	61	19.45983728426533	0.07407407462596893	24.107310731452458	18.033918621611907	16.950352814174003	0.1111111119389534	0.0	0.1111111119389534
RAND_03158	random	all	61	19.843290200680908	0.03703703731298447	15.715878546320816	23.940679209342218	20.766624981705395	0.1111111119389534	0.0	0.0
RAND_04758	random	all	61	20.63633170248034	0.07407407462596893	20.776594037152947	22.017642898027947	19.211103964994226	0.1111111119389534	0.0	0.1111111119389534
RAND_03246	random	all	62	21.314781451457236	0.1111111119389534	22.31036300056456	21.005615171642972	20.66334423220904	0.1111111119389534	0.2222222238779068	0.0
RAND_04404	random	all	63	25.888698226508918	0.0	22.46945582326969	31.80680685207731	24.27828544769593	0.0	0.0	0.0
RAND_00092	random	all	64	23.324658340894587	0.1111111119389534	25.986853375045538	20.954584327879523	23.303069290461092	0.0	0.2222222238779068	0.1111111119389534
RAND_00658	random	all	64	17.506876214391877	0.14814814925193787	19.419622746339353	14.78150210295349	18.692467086391076	0.2222222238779068	0.1111111119389534	0.1111111119389534
RAND_03298	random	all	64	20.31213131750628	0.0	20.847202421221358	19.826691305255146	20.275354608415608	0.0	0.0	0.0
RAND_04024	random	all	64	21.28344278433392	0.18518518656492233	22.843184717849407	22.158988965589224	19.046669587865768	0.2222222238779068	0.2222222238779068	0.1111111119389534
RAND_04066	random	all	64	22.730754197647038	0.1111111119389534	16.137212327658204	26.461599555386954	27.504067854375766	0.2222222238779068	0.0	0.1111111119389534
RAND_04903	random	all	64	29.175878106227245	0.03703703731298447	36.01163350277295	34.68022082602259	19.88598611496178	0.1111111119389534	0.0	0.0
RAND_00552	random	all	65	19.279491480665836	0.0	23.198277176496926	16.661474627706816	18.540334051967427	0.0	0.0	0.0
RAND_01576	random	all	65	22.142191508695785	0.07407407462596893	20.884403929460348	21.10359161958464	24.631074027873783	0.0	0.1111111119389534	0.1111111119389534
RAND_02347	random	all	65	22.671050963921317	0.0	21.520730825777317	24.313956559342646	22.269081654827584	0.0	0.0	0.0
RAND_03925	random	all	65	23.077398275084793	0.03703703731298447	21.493097934682417	25.783411042106586	22.17793702824886	0.1111111119389534	0.0	0.0
RAND_03940	random	all	65	23.98531280250585	0.07407407462596893	26.588745220020346	26.344689003748172	19.69904813024095	0.1111111119389534	0.0	0.1111111119389534
RAND_04358	random	all	65	19.485153403973175	0.03703703731298447	16.402904294231693	21.919979548055938	20.575509220672963	0.1111111119389534	0.0	0.0
RAND_00639	random	all	66	24.841427707281234	0.03703703731298447	27.393619610606855	24.705172961622704	22.651258560143646	0.0	0.0	0.1111111119389534
RAND_01033	random	all	66	26.03130040322476	0.03703703731298447	28.662390089220217	23.87284004885853	25.779298863679145	0.0	0.1111111119389534	0.0
RAND_01173	random	all	66	26.954258307485812	0.03703703731298447	28.797034339931216	27.44061883597109	24.782236224521103	0.1111111119389534	0.0	0.0
RAND_02574	random	all	66	21.450797079792245	0.03703703731298447	21.373730851905147	23.687850787821198	19.495047994398064	0.1111111119389534	0.0	0.0
RAND_02852	random	all	66	20.173526311903114	0.07407407462596893	19.47005788389547	20.600469240837338	20.469210946626657	0.1111111119389534	0.0	0.1111111119389534
RAND_02942	random	all	66	21.166732113520116	0.07407407462596893	24.6191205078016	18.963034497782647	20.313327521731154	0.1111111119389534	0.1111111119389534	0.0
RAND_02963	random	all	66	21.70639669980355	0.03703703731298447	23.855549150484062	21.444435873093564	19.992134411584136	0.0	0.0	0.1111111119389534
RAND_03988	random	all	66	23.066475562944746	0.03703703731298447	25.674815714263868	22.233786464074026	21.499232661609042	0.0	0.1111111119389534	0.0
RAND_04695	random	all	66	21.021667347002907	0.03703703731298447	25.341221177314864	19.2302224171192	19.06292904894026	0.0	0.1111111119389534	0.0
RAND_04993	random	all	66	20.883959122991953	0.14814815173546472	22.852510583269435	22.78620653684939	17.491721546856702	0.1111111119389534	0.0	0.3333333432674408
RAND_01149	random	all	67	22.98018742717325	0.06666666766007741	22.254846495522198	23.273724931433495	23.429887281245605	0.10000000149011612	0.10000000149011612	0.0
RAND_02182	random	all	67	22.33867024892048	0.033333333830038704	19.9477742536153	25.658323966565057	21.779566085015684	0.10000000149011612	0.0	0.0
RAND_03073	random	all	67	25.018869517560155	0.033333333830038704	22.334184470767646	27.676510547341437	25.33504115124795	0.10000000149011612	0.0	0.0
RAND_03185	random	all	67	19.913318869092887	0.2000000054637591	21.5180269891767	17.59352299659102	20.85814505529001	0.10000000149011612	0.30000001192092896	0.20000000298023224
RAND_03972	random	all	67	20.210712604866334	0.033333333830038704	20.400427542822708	18.156269053554865	22.288405495933496	0.0	0.10000000149011612	0.0
RAND_04088	random	all	67	27.120397880760592	0.033333333830038704	30.923942251859064	23.566361102956087	27.37163805983298	0.0	0.0	0.10000000149011612
RAND_04240	random	all	67	20.850667050270033	0.10000000149011612	20.83402519182321	21.80193193313937	19.956836338990147	0.10000000149011612	0.0	0.20000000298023224
RAND_04298	random	all	67	23.77253354552202	0.033333333830038704	23.836565790744427	21.741081025740357	25.92397456788706	0.0	0.0	0.10000000149011612
RAND_00185	random	all	68	19.87382868410064	0.033333333830038704	19.802862388140515	23.309887358178646	17.00499392148697	0.0	0.10000000149011612	0.0
RAND_03450	random	all	68	22.492440755099956	0.10000000149011612	25.531116582323833	18.804081080323048	23.70215488818298	0.20000000298023224	0.10000000149011612	0.0
RAND_03481	random	all	68	22.04083652289992	0.0	19.14721927298557	28.193132681666924	19.835135617090074	0.0	0.0	0.0
RAND_04397	random	all	68	20.372557333740318	0.1333333378036817	18.507008002194375	18.55973189179991	24.616637768623267	0.30000001192092896	0.10000000149011612	0.0
RAND_04467	random	all	68	22.66123904678193	0.033333333830038704	24.04038642323916	19.59533427205964	24.7034059731457	0.0	0.10000000149011612	0.0
RAND_00740	random	all	69	24.787162471550833	0.0	22.37773117545667	21.329844262919742	31.906319035335777	0.0	0.0	0.0
RAND_01833	random	all	69	20.559838580987293	0.06666666766007741	18.937615617132085	22.952210925593622	19.994441528895344	0.0	0.10000000149011612	0.10000000149011612
RAND_02235	random	all	69	17.73978025847051	0.06666666766007741	19.04074894008244	17.74949524387408	16.518654661725076	0.20000000298023224	0.0	0.0
RAND_04450	random	all	69	21.84907137334593	0.13333333532015482	21.074760777211726	21.875153888735767	22.62482244350135	0.20000000298023224	0.20000000298023224	0.0
RAND_00113	random	all	70	25.383468522375654	0.0	30.24546760728149	22.77564247249746	23.742254602365577	0.0	0.0	0.0
RAND_01621	random	all	70	25.71209935407599	0.0	29.178431096123017	23.639370435690513	24.64420257561411	0.0	0.0	0.0
RAND_02098	random	all	70	30.085388480511057	0.0	30.16624963586286	28.62474777020419	31.535802131712458	0.0	0.0	0.0
RAND_03120	random	all	70	21.940712696156886	0.033333333830038704	21.091393786909613	21.061786193420783	23.776707312007257	0.0	0.0	0.10000000149011612
RAND_03144	random	all	70	19.27216897317499	0.033333333830038704	16.421855029770175	18.26421107751941	23.865396428557474	0.10000000149011612	0.0	0.0
RAND_04319	random	all	70	23.506622583251026	0.06666666766007741	24.610335201060142	20.326679421725323	25.964904915846024	0.10000000149011612	0.0	0.10000000149011612
RAND_04677	random	all	70	20.899215749472365	0.033333333830038704	24.190939789780572	18.421534547984507	20.483842253181656	0.10000000149011612	0.0	0.0
RAND_00790	random	all	71	22.92251956695077	0.0	25.575767883343573	23.240156193039848	20.263727288558783	0.0	0.0	0.0
RAND_01344	random	all	71	19.20588162429553	0.10000000149011612	20.23527672901239	15.10077396371593	23.18432138368445	0.10000000149011612	0.20000000298023224	0.0
RAND_01347	random	all	71	25.050591402688973	0.0	24.531484416234676	26.03565348424146	24.612834909050896	0.0	0.0	0.0
RAND_01775	random	all	71	21.598702996933042	0.10000000149011612	18.90388193405513	25.08081268371133	21.2515404846652	0.20000000298023224	0.10000000149011612	0.0
RAND_02244	random	all	71	22.11907052931412	0.0	21.464354173774804	24.61167890924492	20.485263467495155	0.0	0.0	0.0
RAND_04393	random	all	71	23.81437233483435	0.033333333830038704	25.813107025245095	20.444161372969525	25.592212670228694	0.0	0.10000000149011612	0.0
RAND_00666	random	all	72	21.610443686916124	0.0	22.1443912470552	22.57603623063744	20.187363877758784	0.0	0.0	0.0
RAND_00771	random	all	72	23.83682721386471	0.033333333830038704	23.301397029180535	24.84577531858074	23.39434185656099	0.10000000149011612	0.0	0.0
RAND_01982	random	all	72	23.88108499256645	0.033333333830038704	18.55910355457961	23.516480948731125	31.205621330482753	0.10000000149011612	0.0	0.0
RAND_02897	random	all	72	23.37753872886764	0.0	26.878373196881828	22.86175304519607	20.79140540336168	0.0	0.0	0.0
RAND_02905	random	all	72	20.617607798799373	0.06666666766007741	22.49743748038704	17.71714295845909	21.988119001952043	0.0	0.20000000298023224	0.0
RAND_03376	random	all	72	22.546596765192668	0.0	20.96346903172518	22.356448252637172	24.455527409758115	0.0	0.0	0.0
RAND_03807	random	all	72	23.541859642334913	0.033333333830038704	32.50942187265073	21.150496888082458	18.9754671847543	0.0	0.0	0.10000000149011612
RAND_04091	random	all	72	25.453448005264576	0.0	31.452364676989216	23.68176343174882	22.139740377707394	0.0	0.0	0.0
RAND_00154	random	all	73	23.12294720685667	0.0	22.906170014573412	23.54827035173044	22.920182421677865	0.0	0.0	0.0
RAND_01111	random	all	73	21.940006512593097	0.13333333532015482	23.364888133298624	18.043474911112483	25.051075181999348	0.10000000149011612	0.10000000149011612	0.20000000298023224
RAND_01451	random	all	73	22.891640400677687	0.10000000149011612	20.656477797232128	24.757320604118167	23.456911746830002	0.10000000149011612	0.20000000298023224	0.0
RAND_01640	random	all	73	26.902408667103394	0.0	25.285564740436612	30.526846809278712	25.224286575495707	0.0	0.0	0.0
RAND_02320	random	all	73	18.795779948419653	0.13333333532015482	18.059454936614976	17.403578800582	21.127001014282083	0.0	0.20000000298023224	0.20000000298023224
RAND_02849	random	all	73	21.362796161611076	0.033333333830038704	25.704778843794333	20.46546814462953	18.532701661495423	0.0	0.0	0.10000000149011612
RAND_03317	random	all	73	19.354487824371226	0.0	20.531763644965448	18.030436264662207	19.584503149581842	0.0	0.0	0.0
RAND_04069	random	all	73	28.567468813440257	0.0	22.568518065315086	31.58806290519453	32.70312459921427	0.0	0.0	0.0
RAND_00242	random	all	74	20.543156195955937	0.06060606241226196	25.17249965871127	17.748094570219717	19.405436983602932	0.0	0.09090909361839294	0.09090909361839294
RAND_00788	random	all	74	21.237138873136704	0.03030303120613098	23.87984759505305	18.114859507738565	22.142237261028313	0.0	0.09090909361839294	0.0
RAND_01606	random	all	74	21.80043669721492	0.03030303120613098	23.01084954672159	19.056803432039093	23.627233468201826	0.09090909361839294	0.0	0.0
RAND_01959	random	all	74	24.953043421193453	0.03030303120613098	27.08700644181855	24.3230477961654	23.582593375957202	0.0	0.0	0.09090909361839294
RAND_03608	random	all	74	20.917036714942416	0.09090909361839294	21.418723932057695	22.103733196610673	19.330418348931136	0.09090909361839294	0.09090909361839294	0.09090909361839294
RAND_04011	random	all	74	21.386625654622165	0.09090909361839294	24.90658525259098	19.734760677974034	19.901268093420587	0.1818181872367859	0.0	0.09090909361839294
RAND_04242	random	all	74	22.44665493005889	0.03030303120613098	24.36176995788279	20.228200475067368	22.95032308267333	0.0	0.09090909361839294	0.0
RAND_04581	random	all	74	26.461183168823208	0.06060606241226196	26.451936028897947	28.22836328935375	24.813305090239528	0.09090909361839294	0.0	0.09090909361839294
RAND_01674	random	all	75	22.666312900644318	0.03030303120613098	21.13262313183351	25.36739575739142	21.72267710703764	0.09090909361839294	0.0	0.0
RAND_01829	random	all	75	20.455545957175794	0.06060606241226196	22.113674539630328	19.63728130248516	19.71019636063654	0.09090909361839294	0.09090909361839294	0.0
RAND_01862	random	all	75	23.95182362851786	0.03030303120613098	20.65137131957625	28.857131061543154	23.057579126305704	0.09090909361839294	0.0	0.0
RAND_01921	random	all	75	21.898630756201147	0.06060606241226196	23.95184647076778	20.247886986085582	21.653702964235205	0.0	0.09090909361839294	0.09090909361839294
RAND_02665	random	all	75	22.77728786323281	0.06060606241226196	27.30337749260048	22.40517125725534	19.317076070999725	0.09090909361839294	0.0	0.09090909361839294
RAND_00008	random	all	76	20.12304718533016	0.09090909361839294	22.852793905107024	19.359452091920147	18.418271554188355	0.1818181872367859	0.09090909361839294	0.0
RAND_00875	random	all	76	20.77998252524366	0.03030303120613098	21.159399076058666	18.56799075063657	22.838485096540275	0.0	0.09090909361839294	0.0
RAND_01062	random	all	76	21.381773686349856	0.03030303120613098	22.441872804013677	21.509440584881393	20.250836786598537	0.0	0.09090909361839294	0.0
RAND_01877	random	all	76	18.61929611543569	0.12121212482452393	16.503030727512176	19.34126112376772	20.222799683910022	0.1818181872367859	0.09090909361839294	0.09090909361839294
RAND_02445	random	all	76	19.070566105172045	0.09090909361839294	21.97380673286758	20.37567103440831	15.490788867613245	0.09090909361839294	0.0	0.1818181872367859
RAND_02927	random	all	76	22.424566853365878	0.03030303120613098	23.674943837605674	24.76099820027696	19.236013944886157	0.0	0.0	0.09090909361839294
RAND_04618	random	all	76	23.577762244802305	0.06060606241226196	26.097813820363843	23.260727516457116	21.591376455691446	0.0	0.09090909361839294	0.09090909361839294
RAND_00183	random	all	77	24.567176104189898	0.06060606241226196	25.743220978994238	26.587160454536644	21.663612346892254	0.0	0.09090909361839294	0.09090909361839294
RAND_00679	random	all	77	24.412709644232347	0.03030303120613098	26.729977143133326	26.507498980045163	20.534333761617734	0.09090909361839294	0.0	0.0
RAND_00768	random	all	77	23.08535198576601	0.0	18.63087563233115	22.70915537547544	29.078717850760565	0.0	0.0	0.0
RAND_01011	random	all	77	23.141814668729026	0.0	22.042507658735932	28.11125298046918	20.000968680490764	0.0	0.0	0.0
RAND_01415	random	all	77	20.083562452735674	0.06060606241226196	22.036701269215325	17.598217405636777	20.88848729712954	0.0	0.09090909361839294	0.09090909361839294
RAND_01804	random	all	77	20.974726064321054	0.12121212482452393	21.99785100504491	22.210824022068394	18.88617307278065	0.0	0.09090909361839294	0.27272728085517883
RAND_02637	random	all	77	25.851935110427103	0.03030303120613098	29.044524076796936	21.11591229813544	28.171181220327	0.0	0.0	0.09090909361839294
RAND_02767	random	all	77	22.559123431132452	0.03030303120613098	23.584876232975468	24.197100338297986	20.117301950305794	0.09090909361839294	0.0	0.0
RAND_03011	random	all	77	20.679465181326908	0.06060606241226196	17.964124986286603	28.004054419373922	17.578868896345426	0.1818181872367859	0.0	0.0
RAND_03262	random	all	77	22.803269648160015	0.09090909361839294	24.91462092327334	23.409752387560985	20.330135097408622	0.0	0.09090909361839294	0.1818181872367859
RAND_03693	random	all	77	21.317563093323734	0.03030303120613098	23.29621433722192	19.63784781967412	21.17548799253648	0.09090909361839294	0.0	0.0
RAND_04196	random	all	77	20.892491764505138	0.03030303120613098	23.18616213855162	20.839927083409034	18.87320491838419	0.0	0.0	0.09090909361839294
RAND_04311	random	all	77	20.32442926713687	0.12121212482452393	20.587104380843478	19.104310277584673	21.346586984480886	0.09090909361839294	0.09090909361839294	0.1818181872367859
RAND_04777	random	all	77	25.84162960202306	0.03030303120613098	26.85440401880075	27.726116992683572	23.17688798995891	0.0	0.0	0.09090909361839294
RAND_04883	random	all	77	20.82814980073455	0.03030303120613098	21.397521526474232	22.288761534765086	18.945351527764362	0.0	0.0	0.09090909361839294
RAND_00141	random	all	78	24.775834157737343	0.0	23.515774506829565	24.92201151421498	25.95030559515216	0.0	0.0	0.0
RAND_00606	random	all	78	21.13679030769883	0.0	19.965217078087115	21.621790380728335	21.875169535070686	0.0	0.0	0.0
RAND_01028	random	all	78	17.026021733892144	0.1515151560306549	16.473060361839728	18.436011992824714	16.251680605453327	0.09090909361839294	0.09090909361839294	0.27272728085517883
RAND_01162	random	all	78	19.427323961073444	0.06060606241226196	18.976978295630357	21.18348148178784	18.23956802950957	0.0	0.09090909361839294	0.09090909361839294
RAND_01551	random	all	78	21.065187711717556	0.1515151560306549	23.758760970862305	22.492369253670063	17.491900872886006	0.1818181872367859	0.09090909361839294	0.1818181872367859
RAND_01570	random	all	78	22.743386794596727	0.03030303120613098	21.574791516625396	22.107174735757756	24.665252211843118	0.0	0.09090909361839294	0.0
RAND_01999	random	all	78	24.285485348144714	0.03030303120613098	27.869649129582157	26.122091700180945	19.67437347024288	0.09090909361839294	0.0	0.0
RAND_03056	random	all	78	21.694810776572883	0.03030303120613098	21.854541743821386	24.033240087182342	19.44077483233753	0.0	0.0	0.09090909361839294
RAND_03118	random	all	78	20.265191209903026	0.03030303120613098	24.67079241038843	17.962454701291993	18.780334902387093	0.0	0.09090909361839294	0.0
RAND_03785	random	all	78	19.248145271281416	0.09090909361839294	18.76589130626261	22.571735985603734	16.83575142582523	0.09090909361839294	0.0	0.1818181872367859
RAND_04355	random	all	78	21.377305071424967	0.09090909361839294	22.4777180452408	20.801307003854646	20.893732109713977	0.0	0.09090909361839294	0.1818181872367859
RAND_00405	random	all	79	21.517626829698777	0.12121212482452393	27.295326264547143	16.4239498356759	22.22374343694374	0.09090909361839294	0.27272728085517883	0.0
RAND_00482	random	all	79	23.47906315870367	0.06060606241226196	26.095779239069568	20.489630289127508	24.2068288920203	0.0	0.09090909361839294	0.09090909361839294
RAND_03660	random	all	79	24.067801358919485	0.0	22.527817121726255	24.768573526246374	24.985563467984548	0.0	0.0	0.0
RAND_04125	random	all	79	21.87399087584016	0.12121212482452393	21.61997588400656	19.954352775484633	24.260024146434567	0.1818181872367859	0.09090909361839294	0.09090909361839294
RAND_04939	random	all	79	25.104182389974774	0.0	28.202282490476183	23.048361904321045	24.33962717616381	0.0	0.0	0.0
RAND_01795	random	all	80	22.31092329719818	0.0833333358168602	21.612307193736974	19.28454226121991	26.646622088097136	0.0	0.1666666716337204	0.0833333358168602
RAND_01971	random	all	80	19.53495917928595	0.13888889054457346	18.383192502041425	20.053740772443962	20.22186433625538	0.1666666716337204	0.25	0.0
RAND_03804	random	all	80	21.550154640699827	0.11111111442248027	26.679048709201556	21.095306385118963	17.782589184533308	0.0833333358168602	0.0833333358168602	0.1666666716337204
RAND_04638	random	all	80	22.08411489226832	0.0	21.450362371369437	24.709614550702078	20.320733932815802	0.0	0.0	0.0
RAND_04999	random	all	80	18.248690882800307	0.13888889302810034	14.623315214888136	20.679859614584913	20.095634177332453	0.1666666716337204	0.0833333358168602	0.1666666716337204
RAND_00100	random	all	81	22.039393211952166	0.0	21.612575139727696	21.954828928000435	22.561206805143865	0.0	0.0	0.0
RAND_00118	random	all	81	21.002862550482444	0.0833333358168602	20.754483363469376	24.997980987613847	17.857415764208863	0.0833333358168602	0.0	0.1666666716337204
RAND_00121	random	all	81	21.14539263972276	0.055555557211240135	22.972116593423372	22.30622504282494	18.451011099808188	0.0	0.0833333358168602	0.0833333358168602
RAND_00399	random	all	81	22.80016911453145	0.027777778605620067	25.234909427204155	24.050912081685134	19.52904039716122	0.0	0.0	0.0833333358168602
RAND_00410	random	all	81	20.574734153051224	0.0	21.95693327336875	20.84285877882479	19.031531105697752	0.0	0.0	0.0
RAND_00469	random	all	81	23.13460817711298	0.055555557211240135	24.275975988212508	21.19488360806431	24.06460347512422	0.1666666716337204	0.0	0.0
RAND_00564	random	all	81	19.65463850263327	0.11111111442248027	17.89708041476184	21.136140234642664	20.071845723179443	0.1666666716337204	0.1666666716337204	0.0
RAND_00619	random	all	81	20.243795312086206	0.055555557211240135	21.795757600661336	19.914676759072396	19.1130757663832	0.0833333358168602	0.0833333358168602	0.0
RAND_00620	random	all	81	20.025683709589128	0.1111111119389534	20.26808071154239	18.21496691678584	21.753094461347413	0.0833333358168602	0.25	0.0
RAND_01121	random	all	81	21.645753950179582	0.11111111442248027	20.681575486801975	24.312061047268497	20.170318468073535	0.1666666716337204	0.0833333358168602	0.0833333358168602
RAND_01362	random	all	81	21.86022543283534	0.027777778605620067	22.790911701789085	27.272526258638695	16.806483045990113	0.0	0.0	0.0833333358168602
RAND_01518	random	all	81	23.82083832134852	0.055555557211240135	21.06626586660326	20.260466457832187	31.66898348158794	0.0	0.0833333358168602	0.0833333358168602
RAND_02109	random	all	81	23.14519526632477	0.027777778605620067	26.493447292119406	21.650698513244116	21.615842286862986	0.0	0.0	0.0833333358168602
RAND_02112	random	all	81	23.10838109569014	0.027777778605620067	27.688720639413322	20.79641263412212	21.429757075689064	0.0	0.0833333358168602	0.0
RAND_02311	random	all	81	20.796450647415682	0.055555557211240135	19.624335456402072	21.790042185244417	21.03364933545098	0.1666666716337204	0.0	0.0
