accession	label	split	length	mean_perplexity	mean_recovery_rate	seed0_ppl	seed1_ppl	seed2_ppl	seed0_recovery	seed1_recovery	seed2_recovery
RAND_01541	random	all	57	23.379981968543042	0.0	20.727784924876897	22.811841346720563	27.028334153179227	0.0	0.0	0.0
RAND_01709	random	all	57	20.887803360384634	0.125	20.015737724103644	19.675996531901387	23.140352593695784	0.25	0.0	0.125
RAND_01892	random	all	57	23.852216446107587	0.0	26.48547071567928	19.47614452794252	26.307255362398962	0.0	0.0	0.0
RAND_02178	random	all	57	23.754986805486066	0.0	26.133298260923663	22.20709102726925	23.09821836372937	0.0	0.0	0.0
RAND_02374	random	all	57	25.918301253671615	0.08333333333333333	24.997104885449748	27.97662667678602	24.896284618922678	0.125	0.0	0.125
RAND_02602	random	all	57	22.389599955366545	0.0	20.548894035637858	23.166192508390115	23.577398731919548	0.0	0.0	0.0
RAND_02980	random	all	57	22.651578990942337	0.0	26.700117569538207	19.16681336841859	22.71079596295426	0.0	0.0	0.0
RAND_03471	random	all	57	29.196289719052867	0.0	26.788525486636996	22.32667232234674	41.61119476498194	0.0	0.0	0.0
RAND_02476	random	all	58	22.293037987772042	0.041666666666666664	20.312271758886926	21.16648819871942	25.769171810587824	0.0	0.0	0.125
RAND_02547	random	all	58	20.826140396700715	0.0	17.79097304645993	21.691810965332426	23.4061973567466	0.0	0.0	0.0
RAND_04218	random	all	58	22.16784171159991	0.08333333333333333	24.152322163418376	22.230012509587986	20.289513564130992	0.25	0.0	0.0
RAND_00204	random	all	59	25.252642184547835	0.041666666666666664	29.69583934388468	22.537384993268333	24.061425138526154	0.0	0.0	0.125
RAND_00213	random	all	59	21.899922131609056	0.041666666666666664	21.97976424213402	23.720279029367937	20.145817187971854	0.125	0.0	0.0
RAND_01254	random	all	60	26.402118554077823	0.0	35.178599104002984	25.7977319495731	20.279454272843147	0.0	0.0	0.0
RAND_04099	random	all	60	21.193800554955818	0.07407407462596893	21.996178010520765	19.795673046499527	21.862963580642273	0.1111111119389534	0.1111111119389534	0.0
RAND_04479	random	all	60	24.414867183973445	0.07407407462596893	27.985552757900862	23.435814904726662	22.18958345133265	0.1111111119389534	0.1111111119389534	0.0
RAND_04516	random	all	60	24.16057722652917	0.03703703731298447	23.079991734746805	24.032099850012397	25.426966392438974	0.1111111119389534	0.0	0.0
RAND_04540	random	all	60	25.134346475996573	0.0	30.938418528733095	23.767128955001642	21.59374456678335	0.0	0.0	0.0
RAND_00739	random	all	61	21.549724769230824	0.03703703731298447	21.888906117756363	25.500121675069902	17.929115792517848	0.1111111119389534	0.0	0.0
RAND_00805	random	all	61	23.869704112384326	0.0	18.422294385898574	30.01184137309196	24.598280316284836	0.0	0.0	0.0
RAND_00996	random	all	61	22.82754302906307	0.0	28.83357641908739	18.373561423407256	22.45358288211169	0.0	0.0	0.0
RAND_02642	random	all	61	23.81214485320333	0.03703703731298447	24.140900274169333	25.374981156563262	22.04125692250323	0.1111111119389534	0.0	0.0
RAND_02898	random	all	61	21.053883802011523	0.03703703731298447	21.33753990819854	20.53621871829871	21.297657451407503	0.0	0.0	0.1111111119389534
RAND_02956	random	all	61	22.00988562930231	0.03703703731298447	27.22355611265666	20.63879025133356	18.976856135490124	0.0	0.1111111119389534	0.0
RAND_03110	random	all	61	20.76425186645025	0.07407407462596893	26.822154350961725	18.924192530403854	17.637533403082255	0.1111111119389534	0.0	0.1111111119389534
RAND_03158	random	all	61	21.388590547561694	0.03703703731298447	22.109351667304647	21.133016131466157	20.941558908401134	0.1111111119389534	0.0	0.0
RAND_04758	random	all	61	23.46992365731058	0.0	23.688878677640506	23.215368420332403	23.50796020848713	0.0	0.0	0.0
RAND_03246	random	all	62	21.026878756517068	0.07407407462596893	22.064233437252348	22.30880984675571	18.886834998118665	0.1111111119389534	0.1111111119389534	0.0
RAND_04404	random	all	63	26.36700669476069	0.0	22.636633380971656	32.297363435655306	25.072842967827505	0.0	0.0	0.0
RAND_00092	random	all	64	26.13954628664498	0.03703703731298447	23.6548013800935	29.487169609624274	25.60600003038367	0.1111111119389534	0.0	0.0
RAND_00658	random	all	64	19.70504192784436	0.25925926367441815	25.587234200795503	16.379960300828724	18.255591148317293	0.2222222238779068	0.2222222238779068	0.3333333432674408
RAND_03298	random	all	64	20.36784639821396	0.03703703731298447	21.05293009257146	19.42070619629556	20.666063853060336	0.1111111119389534	0.0	0.0
RAND_04024	random	all	64	20.823815092852048	0.18518518656492233	22.736454350450206	21.596653580402325	18.389575104387045	0.2222222238779068	0.1111111119389534	0.2222222238779068
RAND_04066	random	all	64	24.166390099153144	0.07407407462596893	22.67085998100098	19.133852900896102	32.536056948131815	0.1111111119389534	0.1111111119389534	0.0
RAND_04903	random	all	64	20.342815785403857	0.03703703731298447	18.182650543960566	17.423693951715777	26.572705416100902	0.0	0.1111111119389534	0.0
RAND_00552	random	all	65	18.848360317493047	0.0	22.793568973534885	16.983094508313666	17.297827761653327	0.0	0.0	0.0
RAND_01576	random	all	65	21.597197669514824	0.07407407462596893	20.825120872089222	20.563508758362723	23.523798916709744	0.0	0.1111111119389534	0.1111111119389534
RAND_02347	random	all	65	22.584339438029513	0.07407407462596893	23.325659348115657	27.719236397883662	17.815868009815837	0.0	0.1111111119389534	0.1111111119389534
RAND_03925	random	all	65	21.913247584042615	0.0	21.92232097950889	21.55938610125154	22.263698611661148	0.0	0.0	0.0
RAND_03940	random	all	65	25.346611052032834	0.07407407462596893	29.27704133105719	25.980670753466896	21.408298748453188	0.1111111119389534	0.0	0.1111111119389534
RAND_04358	random	all	65	18.97144417485293	0.07407407462596893	16.09440903408494	21.286519765311894	19.930650783528765	0.1111111119389534	0.0	0.1111111119389534
RAND_00639	random	all	66	24.215699169896695	0.0	29.442006502819	22.427917535246735	21.504764129080314	0.0	0.0	0.0
RAND_01033	random	all	66	24.010416996739025	0.0	23.444667229548383	25.4386085984256	23.209280745978063	0.0	0.0	0.0
RAND_01173	random	all	66	28.620196076113224	0.07407407462596893	30.593274030850917	27.74865446382567	27.615310364008657	0.1111111119389534	0.1111111119389534	0.0
RAND_02574	random	all	66	20.663189868330257	0.03703703731298447	20.88532012786005	22.283039032420586	18.95730255906029	0.1111111119389534	0.0	0.0
RAND_02852	random	all	66	23.814983651276147	0.0	33.19635151438223	21.64568686053485	18.79702578086157	0.0	0.0	0.0
RAND_02942	random	all	66	24.443839746050337	0.18518518656492233	21.7642479547692	27.916173836301706	24.038575282237968	0.2222222238779068	0.1111111119389534	0.2222222238779068
RAND_02963	random	all	66	22.11605247967312	0.03703703731298447	25.243255652743347	22.325134001325846	19.194791342357533	0.0	0.0	0.1111111119389534
RAND_03988	random	all	66	23.087795880823883	0.03703703731298447	26.046127446458506	22.436736854749586	21.05933081271964	0.0	0.1111111119389534	0.0
RAND_04695	random	all	66	23.62463484136272	0.0	24.32550092499102	19.538075293426317	27.742892704853237	0.0	0.0	0.0
RAND_04993	random	all	66	24.960764783855456	0.03703703731298447	26.51034939927992	18.567973042829127	31.59320712069874	0.0	0.1111111119389534	0.0
RAND_01149	random	all	67	22.502565864382497	0.033333333830038704	20.42219997732048	23.943773092512284	23.302419261021146	0.10000000149011612	0.0	0.0
RAND_02182	random	all	67	22.28145944843286	0.033333333830038704	20.944624746823717	24.99239114852871	21.132482056824962	0.10000000149011612	0.0	0.0
RAND_03073	random	all	67	24.062907162620487	0.033333333830038704	26.57134966938037	23.410784954514508	22.398281383100954	0.0	0.0	0.10000000149011612
RAND_03185	random	all	67	21.26321920125784	0.10000000149011612	24.17203531989619	19.226921613978277	20.685407129119827	0.0	0.10000000149011612	0.20000000298023224
RAND_03972	random	all	67	22.59290784408258	0.033333333830038704	24.272538252486772	19.985119360106236	23.773572667404657	0.10000000149011612	0.0	0.0
RAND_04088	random	all	67	27.662276641804482	0.033333333830038704	34.71530488281205	21.409089904177762	28.48030074869623	0.0	0.0	0.10000000149011612
RAND_04240	random	all	67	19.6336001192661	0.033333333830038704	23.586456369328996	16.08182408370031	19.95270675237939	0.0	0.10000000149011612	0.0
RAND_04298	random	all	67	19.830366140527733	0.033333333830038704	20.092500994765178	18.99120854382336	20.43645660761846	0.0	0.0	0.10000000149011612
RAND_00185	random	all	68	19.67198759378956	0.06666666766007741	19.283852604577323	23.417120889249848	16.858441539284815	0.0	0.10000000149011612	0.10000000149011612
RAND_03450	random	all	68	22.842511209475997	0.06666666766007741	27.92431498645992	18.56822095367009	22.98681054960748	0.10000000149011612	0.10000000149011612	0.0
RAND_03481	random	all	68	24.759748661448015	0.0	23.29017764939409	22.46434569695726	29.011629361992593	0.0	0.0	0.0
RAND_04397	random	all	68	23.41211526556049	0.13333333532015482	22.66779006127358	20.591227806198617	27.49353200124175	0.10000000149011612	0.20000000298023224	0.10000000149011612
RAND_04467	random	all	68	22.66596163880862	0.06666666766007741	23.283320937250796	19.318466997122574	25.888379323896388	0.10000000149011612	0.10000000149011612	0.0
RAND_00740	random	all	69	25.31235974928031	0.0	22.87309869688499	20.26741386690603	34.984410695250055	0.0	0.0	0.0
RAND_01833	random	all	69	22.330304741926923	0.0	24.064190382372995	20.319072220467003	22.772400911817243	0.0	0.0	0.0
RAND_02235	random	all	69	21.553722390981	0.0	22.025324131924148	21.027141115544925	21.620429493910983	0.0	0.0	0.0
RAND_04450	random	all	69	21.623321480788977	0.13333333532015482	19.535858096929132	21.7572283685691	23.786533387437114	0.20000000298023224	0.20000000298023224	0.0
RAND_00113	random	all	70	25.738718374659552	0.0	28.934139122448325	24.284815634550604	24.266960202313914	0.0	0.0	0.0
RAND_01621	random	all	70	29.833083488293067	0.033333333830038704	39.82118782140371	24.18971709594894	27.56445631820716	0.10000000149011612	0.0	0.0
RAND_02098	random	all	70	28.46727779706079	0.033333333830038704	34.12883218631093	21.40619594763086	31.577438195920582	0.0	0.10000000149011612	0.0
RAND_03120	random	all	70	21.812867771376506	0.06666666766007741	20.97797848023251	21.80018028235193	22.69418440135538	0.10000000149011612	0.0	0.10000000149011612
RAND_03144	random	all	70	19.849714373647373	0.033333333830038704	16.09618192095797	19.26586128600289	25.220371805304993	0.10000000149011612	0.0	0.0
RAND_04319	random	all	70	24.895979919631333	0.0	26.479624015306385	25.59407984598694	22.76860067451489	0.0	0.0	0.0
RAND_04677	random	all	70	21.09414459961474	0.10000000149011612	18.984417972709814	22.70956145044781	21.771067370322925	0.10000000149011612	0.10000000149011612	0.10000000149011612
RAND_00790	random	all	71	22.177670885690006	0.0	22.42129863861691	22.804489319003206	21.333724799846145	0.0	0.0	0.0
RAND_01344	random	all	71	19.625731349887495	0.06666666766007741	19.803315644877628	17.361377356116307	21.98646771549194	0.10000000149011612	0.10000000149011612	0.0
RAND_01347	random	all	71	25.694973076815387	0.033333333830038704	28.13564632521068	25.8551568098249	23.32063806134221	0.0	0.10000000149011612	0.0
RAND_01775	random	all	71	25.779204621139723	0.0	22.512208888468674	26.385597893313218	28.84187508669554	0.0	0.0	0.0
RAND_02244	random	all	71	22.44390610870203	0.0	21.61778528832221	25.14777924589858	20.7962242214319	0.0	0.0	0.0
RAND_04393	random	all	71	24.499689724407837	0.033333333830038704	26.77175240039794	21.23547985397693	25.866810056194584	0.0	0.10000000149011612	0.0
RAND_00666	random	all	72	21.12852562234456	0.0	21.91898660577424	19.638030419606235	21.912361174169654	0.0	0.0	0.0
RAND_00771	random	all	72	22.132334086073396	0.0	21.77172658992557	24.46088636610465	20.35713186429468	0.0	0.0	0.0
RAND_01982	random	all	72	23.210226997826176	0.033333333830038704	17.776540162205844	23.113797536819323	30.431237995025896	0.10000000149011612	0.0	0.0
RAND_02897	random	all	72	23.44108826721699	0.033333333830038704	26.77059074086513	23.219508950940302	20.72155413948718	0.0	0.10000000149011612	0.0
RAND_02905	random	all	72	25.054089556546455	0.033333333830038704	21.47416666507434	21.262325290014058	34.44362077119445	0.10000000149011612	0.0	0.0
RAND_03376	random	all	72	22.14958349607092	0.0	19.43047386418768	26.350763492189863	21.223651075422147	0.0	0.0	0.0
RAND_03807	random	all	72	23.746498540713645	0.033333333830038704	32.89352667501225	21.351860277873413	19.06569258276035	0.0	0.0	0.10000000149011612
RAND_04091	random	all	72	25.196759772202956	0.0	30.006310773560067	23.58848652193277	22.60067481579308	0.0	0.0	0.0
RAND_00154	random	all	73	23.532033651424353	0.0	23.56452387330137	25.218982839350215	21.927652850194214	0.0	0.0	0.0
RAND_01111	random	all	73	21.437296251679122	0.0	22.273425137136012	19.36777590333203	22.837221863830855	0.0	0.0	0.0
RAND_01451	random	all	73	23.51517460854429	0.10000000149011612	20.853083186843893	25.488348009638884	24.464292450210923	0.10000000149011612	0.20000000298023224	0.0
RAND_01640	random	all	73	27.78460811751166	0.0	27.820110889190822	30.64313266834292	25.160589317954628	0.0	0.0	0.0
RAND_02320	random	all	73	24.32278297357047	0.033333333830038704	24.187767834534213	24.606996785216033	24.17605250810412	0.0	0.0	0.10000000149011612
RAND_02849	random	all	73	22.077832571814408	0.0	21.65037847602539	21.528105252719154	23.08862157951171	0.0	0.0	0.0
RAND_03317	random	all	73	19.862897297668304	0.06666666766007741	21.54068917750674	17.449327168752873	20.84920557268685	0.0	0.20000000298023224	0.0
RAND_04069	random	all	73	26.717646257565708	0.0	24.437057051769294	30.849867690694353	25.298360556761697	0.0	0.0	0.0
RAND_00242	random	all	74	20.193482181886125	0.12121212482452393	19.18361903874015	21.30756138007182	20.145096730288397	0.1818181872367859	0.09090909361839294	0.09090909361839294
RAND_00788	random	all	74	22.550490775219195	0.0	26.185594633672956	22.008841388508735	19.897951732160923	0.0	0.0	0.0
RAND_01606	random	all	74	22.427416683420272	0.03030303120613098	23.14192501776354	19.797206994206558	24.622624941669972	0.09090909361839294	0.0	0.0
RAND_01959	random	all	74	24.805865908801376	0.03030303120613098	26.718514712730737	24.738527942684193	23.092822090660064	0.0	0.0	0.09090909361839294
RAND_03608	random	all	74	25.172141566292797	0.03030303120613098	33.41961871081232	19.210984877976465	24.84330526078515	0.0	0.09090909361839294	0.0
RAND_04011	random	all	74	20.729583850541893	0.03030303120613098	19.056603519263835	25.267190375636005	18.499896556598816	0.0	0.0	0.09090909361839294
RAND_04242	random	all	74	23.880052558308634	0.0	25.94334611417236	21.42381073124108	24.500961187843263	0.0	0.0	0.0
RAND_04581	random	all	74	26.96974608539582	0.06060606241226196	28.064570434940116	28.270741273787518	24.72492471049192	0.09090909361839294	0.0	0.09090909361839294
RAND_01674	random	all	75	25.029998637019016	0.03030303120613098	23.13200674192686	29.038520935412063	23.345042864088516	0.09090909361839294	0.0	0.0
RAND_01829	random	all	75	22.47120053153899	0.03030303120613098	20.65728056958875	26.195985266756665	20.968672679254908	0.09090909361839294	0.0	0.0
RAND_01862	random	all	75	24.079026003541408	0.03030303120613098	19.989398629922864	29.659420728870455	23.548017707553644	0.09090909361839294	0.0	0.0
RAND_01921	random	all	75	22.061115920773336	0.06060606241226196	23.24069366510149	20.583256595500373	22.444981694358994	0.0	0.09090909361839294	0.09090909361839294
RAND_02665	random	all	75	23.854955750958045	0.0	21.690755957916345	27.968436934504112	22.376541442572325	0.0	0.0	0.0
RAND_00008	random	all	76	23.523920434755716	0.06060606241226196	20.82068254953106	24.304712263288096	25.72430551923621	0.09090909361839294	0.0	0.09090909361839294
RAND_00875	random	all	76	20.436599532759335	0.03030303120613098	20.619249681504005	18.701725802144914	22.134583858940083	0.0	0.09090909361839294	0.0
RAND_01062	random	all	76	21.33936122713455	0.03030303120613098	22.038119883806353	21.780859094042498	20.243924019079724	0.0	0.09090909361839294	0.0
RAND_01877	random	all	76	18.539379278770532	0.1515151560306549	16.585596238040246	18.954807808454152	20.269129344948585	0.27272728085517883	0.09090909361839294	0.09090909361839294
RAND_02445	random	all	76	21.96629883437395	0.06060606241226196	17.52110129641106	27.74026690396371	21.807135737695656	0.09090909361839294	0.0	0.09090909361839294
RAND_02927	random	all	76	20.973542583472902	0.03030303120613098	21.382579155832786	22.66363444149197	19.038193278352058	0.0	0.0	0.09090909361839294
RAND_04618	random	all	76	24.900250006870206	0.06060606241226196	29.105796518365175	23.701245089156085	22.380020122000584	0.0	0.09090909361839294	0.09090909361839294
RAND_00183	random	all	77	24.042054398459065	0.1515151560306549	31.200361693854873	21.77463881457065	20.45521920197808	0.09090909361839294	0.1818181872367859	0.1818181872367859
RAND_00679	random	all	77	20.858279325893463	0.03030303120613098	21.09853054929761	23.091357605516038	18.62660741035113	0.0	0.0	0.09090909361839294
RAND_00768	random	all	77	23.906731766189985	0.0	18.919270710459113	24.838780420268655	29.07541797447321	0.0	0.0	0.0
RAND_01011	random	all	77	22.635203222750413	0.0	20.88350768730791	27.094001408227232	20.496353301207044	0.0	0.0	0.0
RAND_01415	random	all	77	25.379974804716994	0.0	28.330698802902845	26.029148958976172	22.169520715091803	0.0	0.0	0.0
RAND_01804	random	all	77	19.788975414364057	0.12121212482452393	21.750294017013157	16.62706151856844	21.42837762198657	0.09090909361839294	0.1818181872367859	0.09090909361839294
RAND_02637	random	all	77	23.297093776788515	0.03030303120613098	27.812570382086655	21.47283554785301	21.172625612940514	0.0	0.0	0.09090909361839294
RAND_02767	random	all	77	23.893961905925817	0.0	23.71196146046433	25.074170081562507	22.94406968632791	0.0	0.0	0.0
RAND_03011	random	all	77	25.425254871632244	0.03030303120613098	23.278736117099157	27.286060854301404	25.875914339100557	0.0	0.0	0.09090909361839294
RAND_03262	random	all	77	23.29189538229065	0.0	22.965550633656246	23.489606267052903	23.424044927801905	0.0	0.0	0.0
RAND_03693	random	all	77	21.397630360173494	0.06060606241226196	23.72279013999458	19.61625682143589	21.0530555781874	0.09090909361839294	0.09090909361839294	0.0
RAND_04196	random	all	77	21.436301323757043	0.03030303120613098	23.841072899357517	21.29488517640765	19.40208760218824	0.0	0.0	0.09090909361839294
RAND_04311	random	all	77	20.509031721380904	0.09090909361839294	20.895615184148543	20.040706720255443	20.60000265033394	0.1818181872367859	0.09090909361839294	0.0
RAND_04777	random	all	77	25.381423065805564	0.0	25.210903100003407	22.89619993059775	28.32670713624556	0.0	0.0	0.0
RAND_04883	random	all	77	21.278407915261422	0.06060606241226196	22.490905311863266	23.063264092350916	18.573325996528677	0.09090909361839294	0.0	0.09090909361839294
RAND_00141	random	all	78	25.025340351100315	0.0	23.489628668497783	24.539779362353897	27.188996142822237	0.0	0.0	0.0
RAND_00606	random	all	78	20.693878382673	0.06060606241226196	24.894800728945548	18.299839689128635	19.452245308611896	0.09090909361839294	0.09090909361839294	0.0
RAND_01028	random	all	78	23.713493573814937	0.06060606241226196	27.874227664068982	21.055133728740973	22.720912829855443	0.09090909361839294	0.09090909361839294	0.0
RAND_01162	random	all	78	19.198004240425508	0.1515151560306549	19.84743026543085	20.47861244762319	17.40858361992627	0.0	0.1818181872367859	0.27272728085517883
RAND_01551	random	all	78	21.348826448035876	0.1515151560306549	25.026551581147096	21.526586027048634	18.06116869033821	0.1818181872367859	0.1818181872367859	0.09090909361839294
RAND_01570	random	all	78	21.42928362354564	0.06060606241226196	24.69044603202453	17.826532761734956	22.357700882995406	0.09090909361839294	0.09090909361839294	0.0
RAND_01999	random	all	78	21.27410630384569	0.03030303120613098	18.270495741365863	24.37293025497527	21.62200173825951	0.09090909361839294	0.0	0.0
RAND_03056	random	all	78	21.78709153933061	0.0	21.440366508713506	23.894751870320746	20.18659380562899	0.0	0.0	0.0
RAND_03118	random	all	78	20.134576181307867	0.03030303120613098	23.04742774644413	18.669302511436683	18.970418956408942	0.09090909361839294	0.0	0.0
RAND_03785	random	all	78	20.461438200146304	0.12121212482452393	20.6064376197967	23.05467670542169	18.03210857190691	0.1818181872367859	0.09090909361839294	0.09090909361839294
RAND_04355	random	all	78	19.668120149344144	0.12121212482452393	16.746010605004535	22.519740510451438	20.175012577384962	0.1818181872367859	0.09090909361839294	0.09090909361839294
RAND_00405	random	all	79	21.845734251690466	0.12121212482452393	27.533638304895266	16.490759249338318	22.96125831029256	0.09090909361839294	0.27272728085517883	0.0
RAND_00482	random	all	79	23.82019467259628	0.03030303120613098	27.63688139448422	20.867541110014937	23.435574642009595	0.0	0.0	0.09090909361839294
RAND_03660	random	all	79	20.642436790682947	0.06060606241226196	24.604392079329735	19.111052604378163	18.706203012231533	0.09090909361839294	0.0	0.09090909361839294
RAND_04125	random	all	79	18.251146364662002	0.03030303120613098	19.191446289204777	19.782056803632894	16.013685475839846	0.0	0.0	0.09090909361839294
RAND_04939	random	all	79	24.465466803754197	0.0	27.28277577262119	22.480906939252883	23.875811316079545	0.0	0.0	0.0
RAND_01795	random	all	80	25.9508335608418	0.0	21.486637095713057	20.436700230617877	39.79923399652624	0.0	0.0	0.0
RAND_01971	random	all	80	22.165747099595258	0.11111111442248027	25.335349210691	21.054802415633308	20.415924759504673	0.0833333358168602	0.1666666716337204	0.0833333358168602
RAND_03804	random	all	80	24.245061593702058	0.0	24.82494449872685	23.422257883170396	24.510537251585905	0.0	0.0	0.0
RAND_04638	random	all	80	21.97057627602182	0.027777778605620067	20.84142766242379	24.889827374819074	20.444429459462032	0.0	0.0833333358168602	0.0
RAND_04999	random	all	80	18.06535328652276	0.13888889302810034	14.286460180860512	20.565680779149506	20.066501030346174	0.1666666716337204	0.0833333358168602	0.1666666716337204
RAND_00100	random	all	81	22.917847336043526	0.027777778605620067	23.259041657513333	22.760806743934957	22.73746264033083	0.0	0.0	0.0833333358168602
RAND_00118	random	all	81	23.557378580606564	0.11111111442248027	28.05939867962591	21.671133903496994	21.4991301455234	0.0833333358168602	0.1666666716337204	0.0833333358168602
RAND_00121	random	all	81	21.28118988410457	0.0833333358168602	22.961318528667913	22.99557002952079	18.253523841130992	0.0	0.0833333358168602	0.1666666716337204
RAND_00399	random	all	81	23.376318133668704	0.027777778605620067	25.838370572627937	24.88397101119113	19.86751354710195	0.0	0.0	0.0833333358168602
RAND_00410	random	all	81	22.645696747774693	0.027777778605620067	23.350882214926287	22.967335687974355	21.65425021153015	0.0833333358168602	0.0	0.0
RAND_00469	random	all	81	20.505014383290778	0.0	21.302034927944938	19.608055288781287	20.640709402264598	0.0	0.0	0.0
RAND_00564	random	all	81	19.90734873365288	0.11111111442248027	18.70271569057568	19.147862956251473	22.03004025610939	0.1666666716337204	0.1666666716337204	0.0
RAND_00619	random	all	81	20.329673014183392	0.027777778605620067	21.566989735752284	20.030899728869322	19.449175342722715	0.0	0.0833333358168602	0.0
RAND_00620	random	all	81	21.013106998828164	0.13888889054457346	21.471182005612995	17.452768029576923	24.759994628673688	0.0	0.25	0.1666666716337204
RAND_01121	random	all	81	21.42232951043959	0.027777778605620067	20.55981243781724	20.373183921682145	23.470483230566185	0.0	0.0	0.0833333358168602
RAND_01362	random	all	81	22.804996779283744	0.11111111442248027	22.723307308806266	29.810665378956873	17.508415083619866	0.0833333358168602	0.0833333358168602	0.1666666716337204
RAND_01518	random	all	81	24.789646648355372	0.055555557211240135	21.613069817976548	21.68922008296799	32.49754973851344	0.1666666716337204	0.0	0.0
RAND_02109	random	all	81	27.847668466425784	0.0	30.624647033334174	25.624150360043835	27.51984311795498	0.0	0.0	0.0
RAND_02112	random	all	81	23.734276391611044	0.055555557211240135	23.398994075622706	29.120046517097407	19.621795029095914	0.0	0.0833333358168602	0.0833333358168602
RAND_02311	random	all	81	21.419304392592494	0.027777778605620067	20.363855097330408	23.13736804049835	20.856533875465317	0.0833333358168602	0.0	0.0
RAND_02373	random	all	81	23.41398527112893	0.027777778605620067	25.021462422636162	22.492589121292124	22.80730042845898	0.0	0.0833333358168602	0.0
RAND_02613	random	all	81	24.05575222018413	0.027777778605620067	21.49832028563159	26.670959022651083	24.27804233635172	0.0	0.0	0.0833333358168602
